"lon","lat"
-76.2587509159999,-13.8384733199999
-76.2584686279999,-13.8384733199999
-76.2584686279999,-13.8373613359999
-76.25819397,-13.8373613359999
-76.25819397,-13.8370828619999
-76.2579193119999,-13.8370828619999
-76.2579193119999,-13.836804389
-76.2576370239999,-13.836804389
-76.2576370239999,-13.8365287789999
-76.2573623659999,-13.8365287789999
-76.2573623659999,-13.8362512589998
-76.2568054199999,-13.8362512589998
-76.2568054199999,-13.835972786
-76.256248474,-13.835972786
-76.256248474,-13.8356952669999
-76.2556915279999,-13.8356952669999
-76.2556915279999,-13.835416794
-76.25541687,-13.835416794
-76.25541687,-13.8351383209999
-76.2551422119999,-13.8351383209999
-76.2551422119999,-13.8348598479999
-76.2550048829999,-13.8348598479999
-76.2543029779999,-13.8348598479999
-76.2543029779999,-13.834582328
-76.2531967159999,-13.834582328
-76.2531967159999,-13.8343067169999
-76.2523574839999,-13.8343067169999
-76.2523574839999,-13.834026337
-76.2518768309998,-13.834026337
-76.2517242439999,-13.834026337
-76.2512512199999,-13.8340291969999
-76.2512512199999,-13.8337497709999
-76.250419616,-13.8337497709999
-76.250419616,-13.8334722509999
-76.2498626719999,-13.8334722509999
-76.2498626719999,-13.833193778
-76.249580384,-13.833193778
-76.249580384,-13.8329162599999
-76.249305726,-13.8329162599999
-76.249305726,-13.8326377869999
-76.2487487799999,-13.8326377869999
-76.2487487799999,-13.8323602659999
-76.2484741219999,-13.8323602659999
-76.2484741219999,-13.8320837009999
-76.248191834,-13.8320837009999
-76.248191834,-13.8318042749999
-76.2479171759999,-13.8318061829999
-76.2479171759999,-13.8316173559999
-76.2479171759999,-13.8290281299999
-76.248191834,-13.8290281299999
-76.248191834,-13.8284702289999
-76.2484741219999,-13.8284721369999
-76.2484741219999,-13.828193664
-76.2487487799999,-13.828193664
-76.2487487799999,-13.8279161449998
-76.2490310679999,-13.8279180529999
-76.2490310679999,-13.827637672
-76.249305726,-13.827637672
-76.249305726,-13.8273601519999
-76.250419616,-13.8273601519999
-76.250419616,-13.8262500749999
-76.2506942759999,-13.8262500749999
-76.2506942759999,-13.8256940839999
-76.250968934,-13.8256940839999
-76.250968934,-13.8251380929999
-76.2512512199999,-13.8251380929999
-76.2512512199999,-13.8245811469999
-76.2515258799999,-13.8245811469999
-76.2515258799999,-13.8240280159999
-76.251808166,-13.8240280159999
-76.251808166,-13.822636603
-76.2515258799999,-13.822636603
-76.2515258799999,-13.822359085
-76.2512512199999,-13.8223619449999
-76.2512512199999,-13.8215265259999
-76.250968934,-13.8215265259999
-76.250968934,-13.8201370229999
-76.2506942759999,-13.8201389309999
-76.2506942759999,-13.8187513359999
-76.250968934,-13.8187513359999
-76.250968934,-13.8170833579999
-76.2506942759999,-13.8170833579999
-76.2506942759999,-13.8137493139999
-76.250419616,-13.813751221
-76.250419616,-13.8131952279999
-76.25013733,-13.8131952279999
-76.25013733,-13.8123607639999
-76.2498626719999,-13.8123607639999
-76.2498626719999,-13.8106946939999
-76.249580384,-13.8106946939999
-76.249580384,-13.8104143149999
-76.249305726,-13.8104143149999
-76.249305726,-13.809861182
-76.2490310679999,-13.809861182
-76.2490310679999,-13.8090286249999
-76.2487487799999,-13.8090286249999
-76.2487487799999,-13.8087482449999
-76.248191834,-13.8087482449999
-76.248191834,-13.8076381679999
-76.247642518,-13.8076381679999
-76.247642518,-13.8070821769998
-76.24736023,-13.8070821769998
-76.24736023,-13.8065261829999
-76.2470855719999,-13.8065261829999
-76.2470855719999,-13.8059701919999
-76.246803284,-13.8059701919999
-76.246803284,-13.8054161059999
-76.246528626,-13.8054161059999
-76.246528626,-13.8048601149999
-76.2462463379999,-13.8048601149999
-76.2462463379999,-13.8040275559999
-76.2459716799999,-13.8040275559999
-76.2459716799999,-13.803194047
-76.2456970219999,-13.803194047
-76.2456970219999,-13.8023624429999
-76.245414734,-13.8023624429999
-76.245414734,-13.8004159919999
-76.2451400759999,-13.8004159919999
-76.2451400759999,-13.7998600009999
-76.2448577879999,-13.7998600009999
-76.2448577879999,-13.7993059149999
-76.24458313,-13.7993059149999
-76.24458313,-13.798195838
-76.2443084719999,-13.798195838
-76.2443084719999,-13.797637939
-76.2440261839999,-13.797639847
-76.2440261839999,-13.7968063349999
-76.243751526,-13.7968063349999
-76.243751526,-13.7965278619999
-76.243469238,-13.7965278619999
-76.243469238,-13.7962503439999
-76.2431945799999,-13.7962503439999
-76.2431945799999,-13.7956933979999
-76.2429199219999,-13.7956933979999
-76.2429199219999,-13.7937488549999
-76.2428131089999,-13.7937488549999
-76.2426376339998,-13.7937488549999
-76.2426376339998,-13.7931957239999
-76.2423629759999,-13.7931957239999
-76.2423629759999,-13.7929153429999
-76.2425613399999,-13.7929153429999
-76.2426376339998,-13.7929153429999
-76.2426376339998,-13.7923612589998
-76.2429199219999,-13.7923612589998
-76.2429199219999,-13.791526795
-76.2426376339998,-13.791526795
-76.2426376339998,-13.7912492749999
-76.2423629759999,-13.7912492749999
-76.2423629759999,-13.7909708019999
-76.2420806879999,-13.7909708019999
-76.2420806879999,-13.7906932839999
-76.24180603,-13.7906951909999
-76.24180603,-13.790416718
-76.2415313719999,-13.790416718
-76.2415313719999,-13.7898607249999
-76.2412490839999,-13.7898607249999
-76.2412490839999,-13.7895832069999
-76.240974426,-13.7895832069999
-76.240974426,-13.7890291209999
-76.24069214,-13.7890291209999
-76.24069214,-13.785972595
-76.240974426,-13.785972595
-76.240974426,-13.7845830919999
-76.24069214,-13.7845830919999
-76.24069214,-13.7831945419999
-76.24041748,-13.7831945419999
-76.24041748,-13.7823610309999
-76.2401351939999,-13.7823610309999
-76.2401351939999,-13.7812480929999
-76.24041748,-13.7812480929999
-76.24041748,-13.780138016
-76.2401351939999,-13.780138016
-76.2401351939999,-13.7790260319999
-76.239860536,-13.7790279389999
-76.239860536,-13.7781944279999
-76.2395858759999,-13.7781944279999
-76.2395858759999,-13.7779159549999
-76.23902893,-13.7779159549999
-76.23902893,-13.7773599619999
-76.2393035899999,-13.7773599619999
-76.2393035899999,-13.7768058779999
-76.23902893,-13.7768058779999
-76.23902893,-13.7762498849999
-76.2387466439999,-13.7762498849999
-76.2387466439999,-13.7756938929999
-76.238471986,-13.7756938929999
-76.238471986,-13.7745819089999
-76.2387466439999,-13.7745819089999
-76.2387466439999,-13.7743062979999
-76.238471986,-13.7743062979999
-76.238471986,-13.773194314
-76.238197326,-13.773194314
-76.238197326,-13.7712497699999
-76.238471986,-13.7712497699999
-76.238471986,-13.7701396929999
-76.238197326,-13.7701396929999
-76.238197326,-13.7695837019999
-76.23791504,-13.7695837019999
-76.23791504,-13.7689342489999
-76.23791504,-13.7670831669999
-76.2376403819999,-13.7670831669999
-76.2376403819999,-13.765694617
-76.2373580939999,-13.765694617
-76.2373580939999,-13.7648591979999
-76.237083436,-13.7648611059999
-76.237083436,-13.7640266419999
-76.2368087779999,-13.7640266419999
-76.2368087779999,-13.763472556
-76.2365264899999,-13.763472556
-76.2365264899999,-13.7631931299998
-76.2362518319999,-13.7631931299998
-76.2362518319999,-13.7626390459999
-76.2359695439999,-13.7626390459999
-76.2359695439999,-13.7618045799999
-76.235420228,-13.7618045799999
-76.235420228,-13.7612485889999
-76.2348632819999,-13.7612485889999
-76.2348632819999,-13.7609710689998
-76.2345809939999,-13.7609710689998
-76.2345809939999,-13.7604169849999
-76.234306336,-13.7604169849999
-76.234306336,-13.7595834729999
-76.2340240469999,-13.7595834729999
-76.2340240469999,-13.7593049999998
-76.2337493899999,-13.7593069079999
-76.2337493899999,-13.7590265269999
-76.2331924439999,-13.7590265269999
-76.2331924439999,-13.7587490069999
-76.2329177859999,-13.758750915
-76.2329177859999,-13.7579174029999
-76.2326354969999,-13.7579174029999
-76.2326354969999,-13.7565259929999
-76.23236084,-13.7565259929999
-76.23236084,-13.7559700009999
-76.232086182,-13.755972862
-76.232086182,-13.75541687
-76.2318038939999,-13.75541687
-76.2318038939999,-13.7551393499999
-76.231529236,-13.7551393499999
-76.231529236,-13.754582404
-76.231246947,-13.754582404
-76.231246947,-13.754026413
-76.2309722899999,-13.754026413
-76.2309722899999,-13.7534723269999
-76.230697632,-13.7534723269999
-76.230697632,-13.7533540719999
-76.230697632,-13.7523603449999
-76.2304153429999,-13.7523603449999
-76.2304153429999,-13.750694274
-76.2301406859999,-13.750694274
-76.2301406859999,-13.7490282059999
-76.2298583969999,-13.7490282059999
-76.2298583969999,-13.748470305
-76.22958374,-13.748472213
-76.22958374,-13.7470836629999
-76.229309082,-13.7470836629999
-76.229309082,-13.7462482459999
-76.2290267929999,-13.7462501529999
-76.2290267929999,-13.74597168
-76.228752136,-13.74597168
-76.228752136,-13.74430561
-76.228302002,-13.74430561
-76.2281951899999,-13.74430561
-76.2281951899999,-13.7440032959998
-76.2281951899999,-13.7434720989999
-76.2279129029999,-13.7434720989999
-76.2279129029999,-13.7432136539999
-76.2279129029999,-13.7426395419999
-76.227638245,-13.7426395419999
-76.227638245,-13.742444038
-76.227638245,-13.7418060299999
-76.2273635859999,-13.7418060299999
-76.2273635859999,-13.74167633
-76.2273635859999,-13.7409706109999
-76.2270812989999,-13.7409706109999
-76.2270812989999,-13.7401371
-76.2268066409999,-13.7401371
-76.2268066409999,-13.7390270229999
-76.2265243529999,-13.7390270229999
-76.2265243529999,-13.7379150379999
-76.226249695,-13.7379150379999
-76.226249695,-13.736804961
-76.225975037,-13.736804961
-76.225975037,-13.7356948839999
-76.225692749,-13.7356948839999
-76.225692749,-13.7348613729999
-76.2254180909999,-13.7348613729999
-76.2254180909999,-13.7331953039999
-76.2251358029999,-13.7331953039999
-76.2251358029999,-13.7326393129999
-76.224861145,-13.7326393129999
-76.224861145,-13.7315273289999
-76.2245864869999,-13.7315273289999
-76.2245864869999,-13.7304172519999
-76.2243041989999,-13.7304172519999
-76.2243041989999,-13.730138779
-76.2240295409999,-13.730138779
-76.2240295409999,-13.729861258
-76.2237472529999,-13.729861258
-76.2237472529999,-13.7290287019999
-76.223472595,-13.7290287019999
-76.223472595,-13.7287511809999
-76.223197937,-13.7287511809999
-76.223197937,-13.7281951899999
-76.222915649,-13.7281951899999
-76.222915649,-13.7270822529999
-76.2226409909999,-13.7270822529999
-76.2226409909999,-13.726093292
-76.2226409909999,-13.725972176
-76.222915649,-13.725972176
-76.222915649,-13.7245836259999
-76.223197937,-13.7245836259999
-76.223197937,-13.7234716409999
-76.222915649,-13.7234716409999
-76.222915649,-13.7218055729999
-76.2226409909999,-13.7218055729999
-76.2226409909999,-13.720693588
-76.2223739619999,-13.720693588
-76.2223587029999,-13.7198600769999
-76.222084045,-13.719861984
-76.222084045,-13.7190284729999
-76.221801757,-13.7190284729999
-76.221801757,-13.7187499999999
-76.2212524409999,-13.7187499999999
-76.2212524409999,-13.718471527
-76.2209701529999,-13.718471527
-76.2209701529999,-13.717915536
-76.2206954949999,-13.717915536
-76.2206954949999,-13.7168064109999
-76.2204132069999,-13.7168064109999
-76.2204132069999,-13.7154150009999
-76.2206954949999,-13.7154150009999
-76.2206954949999,-13.7148590079999
-76.2204132069999,-13.7148618699999
-76.2204132069999,-13.7115268709999
-76.220138549,-13.7115268709999
-76.220138549,-13.709583283
-76.2204132069999,-13.709583283
-76.2204132069999,-13.706805228
-76.220138549,-13.706805228
-76.220138549,-13.705693245
-76.219863891,-13.705693245
-76.219863891,-13.7018041609999
-76.2195816029999,-13.7018041609999
-76.2195816029999,-13.7004156109999
-76.219863891,-13.7004156109999
-76.219863891,-13.6990261079999
-76.220138549,-13.6990261079999
-76.220138549,-13.698470115
-76.2204132069999,-13.698470115
-76.2204132069999,-13.6968040469999
-76.2206954949999,-13.696805954
-76.2206954949999,-13.6959724429999
-76.2209701529999,-13.6959724429999
-76.2209701529999,-13.694581985
-76.2212524409999,-13.694581985
-76.2212524409999,-13.693750381
-76.221801757,-13.693750381
-76.221801757,-13.69180584
-76.222084045,-13.69180584
-76.222084045,-13.690695763
-76.2223587029999,-13.690695763
-76.2223587029999,-13.689862251
-76.2226409909999,-13.689862251
-76.2226409909999,-13.6887502669998
-76.222915649,-13.6887502669998
-76.222915649,-13.6876373289999
-76.223197937,-13.6876373289999
-76.223197937,-13.6870813359999
-76.223472595,-13.687084198
-76.223472595,-13.6865272519999
-76.2237472529999,-13.6865272519999
-76.2237472529999,-13.686248779
-76.2240295409999,-13.686248779
-76.2240295409999,-13.6856956479999
-76.2243041989999,-13.6856956479999
-76.2243041989999,-13.6845827089999
-76.2245864869999,-13.6845827089999
-76.2245864869999,-13.6840267179999
-76.224861145,-13.6840267179999
-76.224861145,-13.6831932059999
-76.2251358029999,-13.6831932059999
-76.2251358029999,-13.682916641
-76.224861145,-13.682916641
-76.224861145,-13.6826391229999
-76.2243041989999,-13.6826391229999
-76.2243041989999,-13.68236065
-76.2237472529999,-13.68236065
-76.2237472529999,-13.682083129
-76.223472595,-13.682083129
-76.223472595,-13.6818046559999
-76.223197937,-13.6818046559999
-76.223197937,-13.6815271379999
-76.222915649,-13.6815271379999
-76.222915649,-13.6812486649999
-76.222084045,-13.6812486649999
-76.222084045,-13.6809711449999
-76.2215270989999,-13.6809730519999
-76.2215270989999,-13.680694579
-76.2212524409999,-13.680694579
-76.2212524409999,-13.680138588
-76.2209701529999,-13.680138588
-76.2209699999999,-13.6790269999999
-76.2212519999999,-13.6790269999999
-76.2212519999999,-13.678749
-76.221527,-13.678751
-76.221527,-13.6784729999999
-76.2218019999999,-13.6784729999999
-76.2218019999999,-13.677917
-76.2220839999999,-13.677917
-76.2220839999999,-13.6776389999999
-76.222359,-13.6776389999999
-76.222359,-13.676251
-76.2220839999999,-13.676251
-76.2220839999999,-13.6756949999999
-76.2218019999999,-13.6756949999999
-76.2218019999999,-13.6751389999998
-76.221527,-13.6751389999998
-76.221527,-13.6743039999999
-76.2212519999999,-13.6743069999999
-76.2212519999999,-13.6740259999999
-76.2209699999999,-13.6740259999999
-76.2209699999999,-13.6731939999999
-76.220695,-13.6731939999999
-76.220695,-13.6726379999999
-76.2201389999999,-13.6726379999999
-76.2201389999999,-13.6720819999999
-76.219864,-13.6720819999999
-76.219864,-13.6718059999998
-76.2193069999999,-13.6718059999998
-76.2193069999999,-13.6726379999999
-76.2184749999999,-13.6726379999999
-76.2184749999999,-13.6723599999999
-76.218193,-13.6723599999999
-76.218193,-13.6720819999999
-76.2179179999999,-13.6720819999999
-76.2179179999999,-13.6718059999998
-76.2176359999999,-13.6718059999998
-76.2176359999999,-13.6712499999999
-76.217361,-13.6712499999999
-76.217361,-13.6709719999999
-76.2170869999999,-13.6709719999999
-76.2170869999999,-13.6706939999999
-76.2168049999999,-13.6706939999999
-76.2168049999999,-13.6701399999998
-76.21653,-13.6701399999998
-76.21653,-13.6695839999999
-76.216248,-13.6695839999999
-76.216248,-13.6690279999999
-76.2159729999999,-13.6690279999999
-76.2159729999999,-13.6687499999999
-76.215698,-13.6687499999999
-76.215698,-13.668472
-76.2154159999999,-13.668472
-76.2154159999999,-13.6681939999999
-76.2151409999999,-13.6681939999999
-76.2151409999999,-13.6679159999999
-76.2148589999999,-13.6679159999999
-76.2148589999999,-13.667638
-76.2145839999998,-13.667638
-76.2145839999998,-13.666806
-76.2143019999999,-13.666806
-76.2143019999999,-13.6662499999999
-76.2140269999999,-13.6662499999999
-76.2140269999999,-13.665972
-76.2134699999999,-13.665972
-76.2134699999999,-13.6656939999999
-76.213196,-13.6656939999999
-76.213196,-13.6654159999999
-76.2126389999999,-13.6654159999999
-76.2126389999999,-13.665138
-76.212364,-13.66514
-76.212364,-13.6648599999999
-76.212082,-13.6648599999999
-76.212082,-13.664306
-76.2118069999999,-13.664306
-76.2118069999999,-13.6637499999999
-76.2115249999999,-13.6637499999999
-76.2115249999999,-13.6631939999999
-76.2112499999999,-13.6631939999999
-76.2112499999999,-13.66264
-76.2109759999999,-13.66264
-76.2109759999999,-13.662359
-76.2106929999999,-13.662359
-76.2106929999999,-13.661803
-76.2104189999998,-13.661803
-76.2104189999998,-13.6612499999999
-76.2098619999999,-13.6612499999999
-76.2098619999999,-13.660971
-76.2095869999999,-13.660971
-76.2095869999999,-13.660693
-76.2093049999999,-13.660693
-76.2093049999999,-13.6598619999999
-76.20903,-13.6598619999999
-76.20903,-13.659305
-76.208748,-13.659305
-76.208748,-13.659027
-76.2084729999999,-13.659027
-76.2084729999999,-13.658471
-76.2081909999999,-13.658471
-76.2081909999999,-13.6579149999999
-76.207916,-13.6579169999999
-76.207916,-13.657639
-76.2076419999999,-13.657639
-76.2076419999999,-13.6570829999999
-76.2073589999999,-13.6570829999999
-76.2073589999999,-13.656805
-76.2071079999999,-13.656805
-76.2070849999999,-13.6562489999999
-76.206802,-13.6562489999999
-76.206802,-13.6556929999999
-76.2065279999999,-13.6556929999999
-76.2065279999999,-13.655139
-76.2062529999999,-13.655139
-76.2062529999999,-13.6548609999999
-76.2059709999999,-13.6548609999999
-76.2059709999999,-13.6540269999999
-76.2056959999999,-13.6540269999999
-76.2056959999999,-13.6537509999999
-76.205414,-13.6537509999999
-76.205414,-13.6531949999999
-76.2051389999999,-13.6531949999999
-76.2051389999999,-13.652639
-76.204865,-13.652639
-76.204865,-13.651805
-76.204582,-13.651805
-76.204582,-13.6515269999999
-76.2043079999999,-13.6515269999999
-76.2043079999999,-13.650973
-76.2040249999999,-13.650973
-76.2040249999999,-13.6506949999999
-76.203751,-13.6506949999999
-76.203751,-13.650139
-76.2034759999999,-13.650139
-76.2034759999999,-13.6498609999999
-76.2031939999999,-13.6498609999999
-76.2031939999999,-13.6487509999999
-76.2034759999999,-13.6487509999999
-76.2034759999999,-13.6479169999999
-76.2031939999999,-13.6479169999999
-76.2031939999999,-13.647639
-76.202919,-13.647639
-76.202919,-13.646807
-76.202637,-13.646807
-76.202637,-13.6465259999999
-76.2023619999999,-13.6465289999999
-76.2023619999999,-13.6456939999999
-76.20208,-13.6456939999999
-76.20208,-13.645138
-76.201805,-13.645138
-76.201805,-13.6445839999999
-76.2015299999999,-13.6445839999999
-76.2015299999999,-13.6420839999999
-76.201248,-13.6420839999999
-76.201248,-13.6406939999998
-76.2009739999999,-13.6406939999998
-76.2009739999999,-13.6395839999999
-76.201248,-13.6395839999999
-76.201248,-13.6390279999998
-76.2009739999999,-13.6390279999998
-76.2009739999999,-13.6376379999999
-76.2006909999999,-13.6376379999999
-76.2006909999999,-13.6370819999999
-76.200417,-13.6370839999999
-76.200417,-13.6362499999999
-76.2001419999999,-13.6362499999999
-76.2001419999999,-13.6351369999999
-76.1998599999999,-13.6351369999999
-76.1998599999999,-13.6337489999999
-76.199585,-13.6337489999999
-76.199585,-13.6334709999999
-76.199303,-13.6334709999999
-76.199303,-13.6320809999999
-76.1990279999999,-13.6320809999999
-76.1990279999999,-13.6309709999999
-76.197914,-13.6309709999999
-76.197914,-13.6320809999999
-76.1981959999999,-13.6320809999999
-76.1981959999999,-13.6329179999999
-76.198471,-13.6329179999999
-76.198471,-13.6340279999999
-76.198753,-13.6340279999999
-76.198753,-13.6351369999999
-76.1990279999999,-13.6351369999999
-76.1990279999999,-13.6362499999999
-76.199303,-13.6362499999999
-76.199303,-13.6373619999998
-76.199585,-13.6373619999998
-76.199585,-13.638472
-76.199303,-13.638472
-76.199303,-13.639306
-76.198471,-13.6393039999999
-76.198471,-13.6376379999999
-76.1981959999999,-13.6376379999999
-76.1981959999999,-13.6354159999999
-76.197914,-13.6354179999999
-76.197914,-13.6340279999999
-76.197639,-13.6340279999999
-76.197639,-13.6326369999999
-76.1973649999999,-13.6326369999999
-76.1973649999999,-13.6309709999999
-76.197083,-13.6309709999999
-76.197083,-13.6295829999999
-76.1968079999999,-13.6295829999999
-76.1968079999999,-13.6281949999999
-76.1965259999999,-13.6281949999999
-76.1965259999999,-13.627361
-76.196251,-13.627361
-76.196251,-13.6262509999999
-76.1959689999999,-13.6262509999999
-76.1959689999999,-13.6254169999999
-76.1956939999999,-13.6254169999999
-76.1956939999999,-13.624861
-76.195419,-13.624861
-76.195419,-13.6245829999999
-76.19458,-13.6245829999999
-76.19458,-13.6254169999999
-76.1948619999999,-13.6254169999999
-76.1948619999999,-13.6268049999999
-76.195137,-13.6268049999999
-76.195137,-13.6280789999998
-76.195137,-13.6284729999999
-76.1952439999999,-13.6284729999999
-76.195419,-13.6284729999999
-76.195419,-13.6290799999999
-76.195419,-13.6301389999999
-76.1956939999999,-13.6301389999999
-76.1956939999999,-13.6318049999999
-76.1959689999999,-13.6318049999999
-76.1959689999999,-13.631931
-76.1959689999999,-13.6334709999999
-76.196251,-13.6334709999999
-76.196251,-13.634328
-76.196251,-13.6351369999999
-76.1963959999999,-13.6351369999999
-76.1965259999999,-13.6351369999999
-76.1965259999999,-13.6356209999999
-76.1965259999999,-13.636806
-76.1968079999999,-13.636806
-76.1968079999999,-13.638472
-76.197083,-13.638472
-76.197083,-13.639306
-76.1968079999999,-13.6393039999999
-76.1968079999999,-13.6395839999999
-76.1965259999999,-13.6395839999999
-76.1965259999999,-13.6398619999999
-76.196251,-13.6398599999998
-76.196251,-13.6406939999998
-76.195419,-13.6406939999998
-76.195419,-13.6404159999999
-76.195137,-13.6404159999999
-76.195137,-13.6398599999998
-76.1948619999999,-13.6398619999999
-76.1948619999999,-13.638472
-76.193748,-13.638472
-76.193748,-13.6381939999998
-76.193474,-13.6381939999998
-76.193474,-13.6376379999999
-76.1931919999999,-13.63764
-76.1931919999999,-13.6373619999998
-76.192642,-13.6373619999998
-76.192642,-13.63764
-76.1923599999999,-13.6376379999999
-76.1923599999999,-13.6379159999999
-76.192085,-13.6379159999999
-76.192085,-13.6362499999999
-76.1918029999999,-13.6362499999999
-76.1918029999999,-13.6354159999999
-76.1909709999999,-13.6354159999999
-76.1909709999999,-13.6348589999999
-76.1906969999999,-13.6348589999999
-76.1906969999999,-13.6337489999999
-76.1909709999999,-13.6337489999999
-76.1909709999999,-13.6334709999999
-76.191254,-13.6334709999999
-76.191254,-13.6315269999999
-76.1909709999999,-13.6315269999999
-76.1909709999999,-13.6284729999999
-76.1906969999999,-13.6284729999999
-76.1906969999999,-13.6279169999999
-76.19014,-13.6279169999999
-76.19014,-13.6276389999999
-76.190414,-13.6276389999999
-76.190414,-13.627361
-76.1906969999999,-13.627361
-76.1906969999999,-13.6268049999999
-76.1909709999999,-13.6268049999999
-76.1909709999999,-13.626527
-76.191254,-13.626527
-76.191254,-13.624027
-76.1909709999999,-13.624029
-76.1909709999999,-13.623749
-76.1906969999999,-13.623749
-76.1906969999999,-13.623195
-76.190414,-13.623195
-76.190414,-13.6226389999999
-76.19014,-13.6226389999999
-76.19014,-13.621248
-76.1898569999999,-13.6212509999999
-76.1898569999999,-13.618194
-76.189583,-13.618194
-76.189583,-13.6162479999999
-76.189308,-13.6162479999999
-76.189308,-13.614028
-76.1890259999999,-13.614028
-76.1890259999999,-13.6118059999999
-76.188751,-13.6118059999999
-76.188751,-13.6093059999999
-76.1884689999998,-13.6093059999999
-76.1884689999998,-13.606527
-76.1881939999999,-13.606527
-76.1881939999999,-13.6031929999999
-76.18792,-13.603195
-76.18792,-13.6015269999999
-76.1876369999999,-13.6015269999999
-76.1876369999999,-13.5984729999999
-76.18792,-13.5984729999999
-76.18792,-13.5981929999999
-76.1881939999999,-13.5981929999999
-76.1881939999999,-13.5970829999999
-76.18792,-13.5970829999999
-76.18792,-13.5951389999999
-76.1876369999999,-13.5951389999999
-76.1876373289999,-13.5945777889999
-76.1876373289999,-13.5912504199999
-76.187362671,-13.5912504199999
-76.187362671,-13.588472365
-76.187080383,-13.588472365
-76.187080383,-13.586250306
-76.1868057249999,-13.586250306
-76.1868057249999,-13.5837497709999
-76.186531067,-13.5837497709999
-76.186531067,-13.5812501899999
-76.186248779,-13.5812501899999
-76.186248779,-13.579027175
-76.1859741209999,-13.579027175
-76.1859741209999,-13.576805114
-76.186248779,-13.576805114
-76.186248779,-13.574583054
-76.186531067,-13.574583054
-76.186531067,-13.572360993
-76.186248779,-13.572360993
-76.186248779,-13.5712490079999
-76.186531067,-13.5712490079999
-76.186531067,-13.570138931
-76.1868057249999,-13.570138931
-76.1868057249999,-13.5698614109999
-76.187080383,-13.5698614109999
-76.187080383,-13.5681953429999
-76.1868057249999,-13.5681953429999
-76.1868057249999,-13.5676393509999
-76.186531067,-13.5676393509999
-76.186531067,-13.566250801
-76.1868057249999,-13.566250801
-76.1868057249999,-13.5659732809999
-76.187080383,-13.5659732809999
-76.187080383,-13.5656938549999
-76.1874008179999,-13.5656938549999
-76.1876373289999,-13.5656938549999
-76.1876373289999,-13.5634717939999
-76.1879196169999,-13.5634717939999
-76.1879196169999,-13.5629158029999
-76.1876373289999,-13.5629158029999
-76.1876373289999,-13.5618057259999
-76.187362671,-13.5618057259999
-76.187362671,-13.5615282049999
-76.187080383,-13.5615282049999
-76.187080383,-13.5609703059999
-76.1868667599999,-13.5609703059999
-76.1868057249999,-13.5598602289999
-76.187080383,-13.5598621369999
-76.187080383,-13.559027671
-76.1868057249999,-13.559027671
-76.1868057249999,-13.5570821769999
-76.187080383,-13.5570821769999
-76.187080383,-13.5559720999998
-76.1869583119999,-13.5559720999998
-76.1868057249999,-13.5559720999998
-76.1868057249999,-13.5556936269998
-76.186531067,-13.5556936269998
-76.186531067,-13.5554161059999
-76.186248779,-13.5554180139999
-76.186248779,-13.5551376329999
-76.186531067,-13.5551376329999
-76.186531067,-13.553284644
-76.186531067,-13.5518045419999
-76.1868057249999,-13.5518045419999
-76.1868057249999,-13.5515270239999
-76.187080383,-13.5515270239999
-76.187080383,-13.5512523639999
-76.1868057249999,-13.5512523639999
-76.1868057249999,-13.5498590459999
-76.187080383,-13.5498609539999
-76.187080383,-13.5495834349999
-76.1868057249999,-13.5495834349999
-76.1868057249999,-13.5479173649999
-76.187080383,-13.5479173649999
-76.187080383,-13.5454168329999
-76.1869735719999,-13.5454168329999
-76.1868057249999,-13.5454168329999
-76.1868057249999,-13.5437488549999
-76.186531067,-13.5437488549999
-76.186531067,-13.543471336
-76.1868057249999,-13.5434732439999
-76.1868057249999,-13.5431947709999
-76.1871948229999,-13.5431947709999
-76.187362671,-13.5431947709999
-76.187362671,-13.5415735249998
-76.187362671,-13.5409727089998
-76.187080383,-13.5409727089998
-76.187080383,-13.540695189
-76.1868057249999,-13.540695189
-76.1868057249999,-13.540416718
-76.186531067,-13.540416718
-76.186531067,-13.538472175
-76.1868057249999,-13.538472175
-76.1868057249999,-13.5379161839998
-76.187080383,-13.5379161839998
-76.187080383,-13.5376377109999
-76.187362671,-13.5376377109999
-76.187362671,-13.532637596
-76.1876373289999,-13.532637596
-76.1876373289999,-13.5297136299999
-76.1876373289999,-13.5281944279999
-76.1877899159999,-13.5281944279999
-76.1879196169999,-13.5281944279999
-76.1879196169999,-13.5270843509999
-76.187797546,-13.5270843509999
-76.1876373289999,-13.5270843509999
-76.1876373289999,-13.5248613349999
-76.1879196169999,-13.5248613349999
-76.1879196169999,-13.5212488179999
-76.1881942749999,-13.5212488179999
-76.1881942749999,-13.520694732
-76.1879196169999,-13.520694732
-76.1879196169999,-13.5187492379999
-76.187362671,-13.5187511429999
-76.187362671,-13.5179166789999
-76.1876373289999,-13.5179166789999
-76.1876373289999,-13.516527176
-76.1879196169999,-13.5165290839998
-76.1879196169999,-13.5140256869999
-76.1881942749999,-13.5140256869999
-76.1881942749999,-13.5120820999999
-76.1884689329999,-13.5120820999999
-76.1884689329999,-13.5104160299999
-76.1887512209999,-13.5104160299999
-76.1887512209999,-13.508472442
-76.189025879,-13.508472442
-76.189025879,-13.5051403049999
-76.189308167,-13.5051403049999
-76.189308167,-13.4992990489999
-76.189308167,-13.498748779
-76.1895828249999,-13.498748779
-76.1895828249999,-13.4979152669999
-76.189857483,-13.4979152669999
-76.189857483,-13.4968032839998
